strategy,variation,date,symbol,entry time,exit time,entry price,exit price,pnl
strategy_2,variation_2,1/4/2024,ICICIBANK,11:35:00,12:26:00,442.22,422.54,-0.044502736
strategy_2,variation_2,1/4/2024,HDFCBANK,10:55:00,11:17:00,108.21,110.1,0.017466038
strategy_2,variation_2,1/4/2024,HDFCBANK,12:08:00,12:57:00,1513.04,1506.59,-0.004262941
strategy_2,variation_2,1/5/2024,ICICIBANK,13:07:00,14:28:00,1594.6,1601.98,0.00462812
strategy_2,variation_2,1/5/2024,RELIANCE,10:34:00,11:12:00,806.22,782.1,-0.029917392
strategy_2,variation_2,1/5/2024,RELIANCE,11:14:00,12:57:00,966.26,988.72,0.023244261
strategy_2,variation_2,1/5/2024,INFY,13:12:00,14:27:00,1532.28,1544.59,0.00803378
strategy_2,variation_2,1/5/2024,TCS,10:55:00,12:31:00,1668.7,1734.14,0.039216156
strategy_2,variation_2,1/5/2024,TCS,13:44:00,15:33:00,1899.32,1910.02,0.005633595
strategy_2,variation_2,1/6/2024,INFY,12:11:00,13:18:00,940.91,983.89,0.045679183
strategy_2,variation_2,1/6/2024,TCS,10:58:00,12:07:00,1001.12,1036.28,0.035120665
strategy_2,variation_2,1/6/2024,HDFCBANK,13:09:00,13:45:00,444.45,447.58,0.007042412
strategy_2,variation_2,1/6/2024,ICICIBANK,12:10:00,13:09:00,310.28,314.96,0.015083151
strategy_2,variation_2,1/6/2024,TCS,14:04:00,15:07:00,1885.69,1807.75,-0.04133235
strategy_2,variation_2,1/7/2024,INFY,13:49:00,15:24:00,492.27,470.6,-0.044020558
strategy_2,variation_2,1/7/2024,TCS,10:10:00,10:54:00,1801.32,1794.94,-0.003541847
strategy_2,variation_2,1/7/2024,HDFCBANK,10:04:00,10:23:00,768.72,764.8,-0.005099386
strategy_2,variation_2,1/7/2024,TCS,11:53:00,12:16:00,732.19,725.82,-0.008699928
strategy_2,variation_2,1/7/2024,TCS,14:09:00,14:32:00,1468.64,1517.88,0.033527617
strategy_2,variation_2,1/7/2024,RELIANCE,13:48:00,15:40:00,1165.37,1152.84,-0.01075195
strategy_2,variation_2,1/8/2024,HDFCBANK,13:12:00,13:19:00,571.97,598.77,0.046855604
strategy_2,variation_2,1/8/2024,HDFCBANK,14:01:00,14:53:00,1775.87,1723.78,-0.029332102
strategy_2,variation_2,1/8/2024,TCS,13:45:00,15:36:00,1491.23,1545.34,0.036285482
strategy_2,variation_2,1/8/2024,HDFCBANK,10:01:00,11:33:00,870.21,897.88,0.031796923
strategy_2,variation_2,1/8/2024,HDFCBANK,9:33:00,9:58:00,1410.91,1392.09,-0.013338909
strategy_2,variation_2,1/9/2024,ICICIBANK,13:20:00,15:10:00,1376.54,1431.92,0.040231305
strategy_2,variation_2,1/9/2024,ICICIBANK,14:16:00,15:31:00,1539.99,1498.88,-0.026694979
strategy_2,variation_2,1/9/2024,INFY,12:38:00,14:02:00,1843.28,1811.72,-0.017121653
strategy_2,variation_2,1/9/2024,INFY,10:23:00,12:11:00,1631.96,1578.09,-0.033009387
strategy_2,variation_2,1/9/2024,RELIANCE,14:12:00,14:33:00,1017.49,1029.54,0.011842868
strategy_2,variation_2,1/9/2024,ICICIBANK,12:59:00,13:53:00,316.49,314.08,-0.007614775
strategy_2,variation_2,1/9/2024,RELIANCE,12:13:00,14:02:00,1793.18,1789.71,-0.00193511
strategy_2,variation_2,1/9/2024,TCS,13:26:00,15:07:00,428.58,440.66,0.028186103
strategy_2,variation_2,1/9/2024,TCS,12:39:00,14:09:00,484.86,508.22,0.048178856
strategy_2,variation_2,1/10/2024,RELIANCE,12:36:00,14:26:00,522.88,513.78,-0.017403611
strategy_2,variation_2,1/10/2024,HDFCBANK,14:50:00,15:36:00,1331.21,1390.43,0.044485844
strategy_2,variation_2,1/10/2024,TCS,11:57:00,13:46:00,998.01,963.01,-0.035069789
strategy_2,variation_2,1/10/2024,INFY,14:48:00,16:33:00,1610.58,1687.59,0.047815073
strategy_2,variation_2,1/10/2024,HDFCBANK,11:11:00,12:33:00,1800.66,1838.66,0.021103373
strategy_2,variation_2,1/10/2024,TCS,14:58:00,16:01:00,741.28,743.25,0.002657565
strategy_2,variation_2,1/10/2024,HDFCBANK,9:50:00,11:40:00,1081.7,1045.95,-0.033049829
strategy_2,variation_2,1/11/2024,TCS,14:21:00,15:17:00,1192.88,1143.72,-0.041211186
strategy_2,variation_2,1/11/2024,HDFCBANK,11:26:00,12:13:00,2019.67,1939.24,-0.039823337
strategy_2,variation_2,1/11/2024,INFY,11:34:00,12:54:00,1847.56,1816.27,-0.016935851
strategy_2,variation_2,1/12/2024,HDFCBANK,14:07:00,14:31:00,374.39,388.76,0.038382435
strategy_2,variation_2,1/12/2024,RELIANCE,10:53:00,11:13:00,1307.01,1318.4,0.008714547
strategy_2,variation_2,1/12/2024,HDFCBANK,14:31:00,15:06:00,527.37,508.96,-0.034909077
strategy_2,variation_2,1/12/2024,RELIANCE,10:24:00,11:19:00,1245.91,1266.92,0.016863176
strategy_2,variation_2,1/12/2024,RELIANCE,14:50:00,16:40:00,1561.58,1589.46,0.017853712
strategy_2,variation_2,1/12/2024,TCS,10:20:00,11:45:00,616.3,595.27,-0.034122992
strategy_2,variation_2,1/12/2024,INFY,13:52:00,14:13:00,1010.99,968.18,-0.042344632
strategy_2,variation_2,1/12/2024,TCS,14:33:00,16:01:00,307.33,301.64,-0.018514301
strategy_2,variation_2,1/12/2024,RELIANCE,14:27:00,15:32:00,1701.46,1755.43,0.031719817
strategy_2,variation_2,1/12/2024,HDFCBANK,12:25:00,13:00:00,1571.77,1652.07,0.0510889
strategy_2,variation_2,1/12/2024,ICICIBANK,13:44:00,15:13:00,1979.45,1941.93,-0.01895476
strategy_2,variation_2,1/12/2024,INFY,11:58:00,12:13:00,1630.97,1559.14,-0.044041276
strategy_2,variation_2,1/12/2024,HDFCBANK,11:39:00,12:11:00,1097.47,1085.98,-0.010469534
strategy_2,variation_2,1/13/2024,ICICIBANK,12:43:00,13:06:00,136.96,134.88,-0.015186916
strategy_2,variation_2,1/14/2024,INFY,13:46:00,15:11:00,1064.25,1025.46,-0.036448203
strategy_2,variation_2,1/14/2024,TCS,14:52:00,15:19:00,1778.65,1851.89,0.041177297
strategy_2,variation_2,1/15/2024,ICICIBANK,13:48:00,14:35:00,1080.77,1039.73,-0.037972927
strategy_2,variation_2,1/15/2024,INFY,14:54:00,16:43:00,317.53,316.95,-0.001826599
strategy_2,variation_2,1/15/2024,RELIANCE,13:33:00,14:50:00,1231.51,1203.84,-0.022468352
strategy_2,variation_2,1/15/2024,ICICIBANK,10:29:00,11:13:00,1034.22,1073.37,0.037854615
strategy_2,variation_2,1/15/2024,HDFCBANK,13:34:00,14:13:00,1191.68,1158.39,-0.027935352
strategy_2,variation_2,1/15/2024,ICICIBANK,13:23:00,14:30:00,631.85,647.59,0.024910976
strategy_2,variation_2,1/16/2024,INFY,11:29:00,12:57:00,849.52,814.84,-0.040823053
strategy_2,variation_2,1/16/2024,HDFCBANK,10:42:00,11:14:00,597.19,601.55,0.007300859
strategy_2,variation_2,1/16/2024,HDFCBANK,10:11:00,11:36:00,999.99,1017.18,0.017190172
strategy_2,variation_2,1/16/2024,INFY,9:37:00,11:14:00,2005.56,1928.15,-0.038597698
strategy_2,variation_2,1/17/2024,ICICIBANK,13:16:00,15:05:00,1299.6,1277.18,-0.017251462
strategy_2,variation_2,1/17/2024,INFY,13:05:00,14:41:00,1171.29,1171.97,0.000580556
strategy_2,variation_2,1/17/2024,INFY,13:54:00,15:52:00,305.98,300.48,-0.017975031
strategy_2,variation_2,1/17/2024,HDFCBANK,10:29:00,10:55:00,2021.63,1939.6,-0.040576169
strategy_2,variation_2,1/18/2024,HDFCBANK,10:51:00,12:40:00,427.39,438.83,0.026767121
strategy_2,variation_2,1/18/2024,TCS,12:53:00,14:43:00,1713.69,1728.36,0.008560475
strategy_2,variation_2,1/18/2024,ICICIBANK,13:42:00,15:14:00,1821.11,1883.05,0.034012223
strategy_2,variation_2,1/18/2024,TCS,10:21:00,11:25:00,1220.69,1248.53,0.022806773
strategy_2,variation_2,1/19/2024,RELIANCE,13:15:00,14:48:00,897.49,899.2,0.001905314
strategy_2,variation_2,1/19/2024,TCS,14:40:00,15:41:00,630.4,647.49,0.027109772
strategy_2,variation_2,1/19/2024,RELIANCE,10:56:00,11:20:00,2095.25,1997.91,-0.046457463
strategy_2,variation_2,1/20/2024,RELIANCE,13:19:00,13:47:00,1888.55,1979.76,0.048296312
strategy_2,variation_2,1/20/2024,INFY,9:58:00,11:47:00,532.12,537.16,0.009471548
strategy_2,variation_2,1/21/2024,INFY,12:54:00,13:57:00,423.69,441.35,0.041681418
strategy_2,variation_2,1/21/2024,TCS,11:50:00,12:03:00,568.79,586.96,0.031945006
strategy_2,variation_2,1/21/2024,ICICIBANK,10:21:00,11:47:00,1706.48,1741.51,0.020527636
strategy_2,variation_2,1/21/2024,TCS,12:53:00,13:08:00,671.45,698.2,0.039839154
strategy_2,variation_2,1/21/2024,TCS,10:51:00,12:23:00,1698.23,1724.71,0.015592705
strategy_2,variation_2,1/22/2024,ICICIBANK,9:49:00,10:26:00,1939,1876.16,-0.032408458
strategy_2,variation_2,1/22/2024,RELIANCE,10:27:00,11:34:00,1431.9,1438.54,0.004637195
strategy_2,variation_2,1/22/2024,HDFCBANK,11:51:00,12:39:00,800.11,809.54,0.011785879
strategy_2,variation_2,1/22/2024,TCS,10:24:00,12:23:00,302.07,295.6,-0.021418876
strategy_2,variation_2,1/22/2024,ICICIBANK,11:47:00,13:11:00,335.2,328.51,-0.019958234
strategy_2,variation_2,1/22/2024,ICICIBANK,12:15:00,14:08:00,669.54,649.47,-0.029975804
strategy_2,variation_2,1/23/2024,RELIANCE,14:17:00,15:47:00,1558.37,1503.22,-0.035389542
strategy_2,variation_2,1/23/2024,INFY,13:00:00,13:50:00,1767.75,1856.02,0.049933531
strategy_2,variation_2,1/23/2024,INFY,14:33:00,14:57:00,600.39,588.99,-0.018987658
strategy_2,variation_2,1/23/2024,TCS,12:59:00,13:49:00,214.7,220.86,0.028691197
strategy_2,variation_2,1/24/2024,ICICIBANK,14:52:00,16:47:00,1268.68,1270.86,0.001718321
strategy_2,variation_2,1/24/2024,TCS,11:21:00,12:09:00,421.18,411.47,-0.023054276
strategy_2,variation_2,1/24/2024,HDFCBANK,10:41:00,10:54:00,897.52,938.34,0.045480881
strategy_2,variation_2,1/24/2024,INFY,9:44:00,10:24:00,1508.15,1469.11,-0.025886019
strategy_2,variation_2,1/25/2024,HDFCBANK,13:57:00,14:22:00,862.55,850.13,-0.014399165
strategy_2,variation_2,1/25/2024,ICICIBANK,12:21:00,13:25:00,631.64,644.95,0.02107213
strategy_2,variation_2,1/25/2024,TCS,11:21:00,11:43:00,2015.22,1979.75,-0.017601056
strategy_2,variation_2,1/26/2024,TCS,12:59:00,14:35:00,1042.73,1049.18,0.006185686
strategy_2,variation_2,1/26/2024,HDFCBANK,12:22:00,12:54:00,1334.06,1339.94,0.004407598
strategy_2,variation_2,1/26/2024,TCS,13:24:00,15:01:00,893.85,880.83,-0.014566202
strategy_2,variation_2,1/26/2024,RELIANCE,14:00:00,15:59:00,918.67,956.87,0.041581852
strategy_2,variation_2,1/26/2024,TCS,12:30:00,13:05:00,1579.81,1530.34,-0.031313892
strategy_2,variation_2,1/27/2024,ICICIBANK,10:58:00,11:20:00,1025.09,1059.37,0.033440966
strategy_2,variation_2,1/27/2024,ICICIBANK,12:14:00,14:00:00,205.99,206.4,0.001990388
strategy_2,variation_2,1/27/2024,RELIANCE,13:03:00,14:21:00,1321.24,1357.02,0.027080621
strategy_2,variation_2,1/27/2024,RELIANCE,10:06:00,10:56:00,180.11,180.18,0.000388651
strategy_2,variation_2,1/27/2024,TCS,10:39:00,12:13:00,375.24,370.07,-0.013777849
strategy_2,variation_2,1/27/2024,RELIANCE,13:34:00,15:29:00,269.22,280.58,0.042195974
strategy_2,variation_2,1/27/2024,TCS,11:39:00,13:01:00,964.53,951.52,-0.013488435
strategy_2,variation_2,1/27/2024,TCS,13:34:00,14:23:00,1331.39,1342.64,0.008449816
strategy_2,variation_2,1/27/2024,INFY,12:24:00,13:48:00,1853.58,1931.7,0.04214547
strategy_2,variation_2,1/27/2024,TCS,13:46:00,14:24:00,2000.21,1989.15,-0.005529419
strategy_2,variation_2,1/28/2024,RELIANCE,13:12:00,13:39:00,666.49,694.4,0.041876097
strategy_2,variation_2,1/28/2024,RELIANCE,11:14:00,12:23:00,482.43,491.19,0.018158075
strategy_2,variation_2,1/28/2024,HDFCBANK,12:07:00,12:48:00,1827.78,1844.74,0.009279016
strategy_2,variation_2,1/28/2024,INFY,9:55:00,11:21:00,1620.06,1560,-0.037072701
strategy_2,variation_2,1/29/2024,RELIANCE,14:03:00,14:27:00,828.1,828.78,0.000821157
strategy_2,variation_2,1/29/2024,TCS,14:54:00,16:08:00,653.16,686.09,0.050416437
strategy_2,variation_2,1/29/2024,HDFCBANK,11:53:00,13:13:00,1585.76,1514.4,-0.045000504
strategy_2,variation_2,1/29/2024,HDFCBANK,13:50:00,15:11:00,633.19,607.11,-0.041188269
strategy_2,variation_2,1/29/2024,INFY,13:47:00,14:27:00,407.74,425.66,0.043949576
strategy_2,variation_2,1/29/2024,RELIANCE,13:00:00,13:30:00,521.98,544.61,0.043354152
strategy_2,variation_2,1/29/2024,TCS,11:43:00,11:54:00,866.22,905.47,0.045311815
strategy_2,variation_2,1/30/2024,HDFCBANK,12:02:00,13:50:00,1278.58,1295.38,0.013139577
strategy_2,variation_2,1/30/2024,HDFCBANK,14:45:00,16:31:00,1476.27,1466.08,-0.006902531
strategy_2,variation_2,1/30/2024,RELIANCE,11:48:00,13:25:00,1904.08,1983.01,0.04145309
strategy_2,variation_2,1/30/2024,ICICIBANK,11:07:00,11:53:00,626.97,626.96,-1.59497E-05
strategy_2,variation_2,1/31/2024,ICICIBANK,10:11:00,11:23:00,1053.76,1064.27,0.009973808
strategy_2,variation_2,1/31/2024,RELIANCE,10:54:00,11:30:00,772.99,746.42,-0.034373019
strategy_2,variation_2,1/31/2024,TCS,12:25:00,14:19:00,1094.67,1119.5,0.022682635
strategy_2,variation_2,1/31/2024,HDFCBANK,13:57:00,14:12:00,1765.55,1847.75,0.04655773
strategy_2,variation_2,1/31/2024,TCS,14:15:00,14:37:00,560.03,588.21,0.050318733
strategy_2,variation_2,2/1/2024,INFY,13:15:00,14:23:00,143.51,144.52,0.007037837
strategy_2,variation_2,2/1/2024,ICICIBANK,13:05:00,14:29:00,218.25,225.2,0.031844215
strategy_2,variation_2,2/2/2024,RELIANCE,10:35:00,11:09:00,951.16,1000.79,0.052178393
strategy_2,variation_2,2/2/2024,ICICIBANK,14:15:00,15:18:00,1942.27,1872.85,-0.035741684
strategy_2,variation_2,2/2/2024,RELIANCE,12:49:00,13:13:00,525.98,526.3,0.000608388
strategy_2,variation_2,2/2/2024,TCS,11:20:00,11:42:00,1756.2,1697.2,-0.033595262
strategy_2,variation_2,2/2/2024,HDFCBANK,10:00:00,11:56:00,1564.54,1641.21,0.049004819
strategy_2,variation_2,2/4/2024,TCS,14:06:00,15:14:00,1132.29,1186.09,0.047514329
strategy_2,variation_2,2/4/2024,ICICIBANK,14:00:00,15:40:00,513.27,516.21,0.005727979
strategy_2,variation_2,2/4/2024,HDFCBANK,12:51:00,14:18:00,1330.46,1298.06,-0.02435248
strategy_2,variation_2,2/4/2024,TCS,12:56:00,14:47:00,1891.99,1895.44,0.001823477
strategy_2,variation_2,2/4/2024,INFY,13:25:00,14:41:00,1010.87,999.11,-0.011633543
strategy_2,variation_2,2/4/2024,INFY,14:18:00,14:40:00,307.84,310.75,0.009452963
strategy_2,variation_2,2/4/2024,TCS,13:04:00,14:39:00,337.69,353.68,0.047351121
strategy_2,variation_2,2/5/2024,HDFCBANK,9:35:00,10:00:00,1151,1164.22,0.011485665
strategy_2,variation_2,2/5/2024,ICICIBANK,10:39:00,11:26:00,1398,1388,-0.007153076
strategy_2,variation_2,2/5/2024,INFY,12:17:00,13:54:00,1809.98,1730.91,-0.043685566
strategy_2,variation_2,2/5/2024,RELIANCE,10:30:00,12:18:00,1887.1,1807.37,-0.042250013
strategy_2,variation_2,2/6/2024,HDFCBANK,10:15:00,11:01:00,1078.88,1100.53,0.020067107
strategy_2,variation_2,2/6/2024,TCS,13:02:00,13:10:00,1542.69,1550.86,0.005295944
strategy_2,variation_2,2/6/2024,INFY,12:42:00,12:55:00,789.18,796.93,0.00982032
strategy_2,variation_2,2/7/2024,RELIANCE,14:32:00,15:33:00,1660.83,1732.06,0.042888194
strategy_2,variation_2,2/7/2024,ICICIBANK,13:20:00,15:17:00,1904.11,1938.71,0.018171219
strategy_2,variation_2,2/7/2024,TCS,11:23:00,12:50:00,771.93,801.13,0.037827264
strategy_2,variation_2,2/7/2024,TCS,9:54:00,10:24:00,310.05,298.67,-0.036703757
strategy_2,variation_2,2/7/2024,HDFCBANK,12:37:00,14:07:00,291.29,278.71,-0.043187202
strategy_2,variation_2,2/7/2024,RELIANCE,11:40:00,13:26:00,1125.38,1106.64,-0.016652153
strategy_2,variation_2,2/7/2024,RELIANCE,12:36:00,12:41:00,791.21,753.74,-0.047357844
strategy_2,variation_2,2/7/2024,TCS,10:21:00,10:40:00,800.88,809.94,0.011312556
strategy_2,variation_2,2/8/2024,RELIANCE,13:46:00,14:29:00,1160.78,1149.41,-0.009795138
strategy_2,variation_2,2/8/2024,ICICIBANK,10:41:00,11:27:00,1643.62,1678.46,0.021197114
strategy_2,variation_2,2/8/2024,TCS,11:14:00,12:26:00,606.36,638.26,0.052609011
strategy_2,variation_2,2/8/2024,HDFCBANK,14:33:00,16:22:00,1400.05,1422.46,0.016006571
strategy_2,variation_2,2/8/2024,ICICIBANK,10:41:00,12:40:00,1042.85,1078.36,0.034050918
strategy_2,variation_2,2/8/2024,INFY,14:19:00,16:00:00,927.7,913.24,-0.015586935
strategy_2,variation_2,2/9/2024,TCS,10:14:00,11:26:00,1040.16,1046.58,0.006172127
strategy_2,variation_2,2/10/2024,RELIANCE,14:43:00,15:43:00,772.4,742.2,-0.039098912
strategy_2,variation_2,2/10/2024,HDFCBANK,10:31:00,12:08:00,1165.95,1163.61,-0.002006947
strategy_2,variation_2,2/10/2024,TCS,9:52:00,10:43:00,819.28,846.39,0.03309003
strategy_2,variation_2,2/10/2024,HDFCBANK,11:21:00,12:31:00,442.57,443.21,0.001446099
strategy_2,variation_2,2/10/2024,ICICIBANK,12:16:00,12:46:00,464.09,463.89,-0.000430951
strategy_2,variation_2,2/10/2024,ICICIBANK,14:12:00,15:31:00,291.96,304.09,0.041546787
strategy_2,variation_2,2/10/2024,RELIANCE,12:07:00,13:08:00,1110.7,1135.28,0.022130188
strategy_2,variation_2,2/10/2024,INFY,13:43:00,13:54:00,1530.34,1479.76,-0.033051479
strategy_2,variation_2,2/10/2024,RELIANCE,13:24:00,15:23:00,1772.89,1705.1,-0.038237003
strategy_2,variation_2,2/10/2024,HDFCBANK,13:23:00,14:44:00,696.5,704.87,0.012017229
strategy_2,variation_2,2/10/2024,TCS,12:30:00,13:03:00,191.43,198.2,0.035365408
strategy_2,variation_2,2/11/2024,HDFCBANK,11:10:00,11:43:00,700.28,694.16,-0.008739361
strategy_2,variation_2,2/11/2024,ICICIBANK,14:46:00,15:36:00,620.69,597.87,-0.036765535
strategy_2,variation_2,2/11/2024,HDFCBANK,12:27:00,13:32:00,1021.83,978.67,-0.042237946
strategy_2,variation_2,2/12/2024,RELIANCE,12:59:00,13:39:00,1227.84,1197.97,-0.024327274
strategy_2,variation_2,2/12/2024,TCS,12:37:00,13:38:00,1972.37,1966.9,-0.002773313
strategy_2,variation_2,2/13/2024,ICICIBANK,10:16:00,11:54:00,1790.7,1875.38,0.04728877
strategy_2,variation_2,2/13/2024,RELIANCE,11:19:00,12:31:00,799.79,828.61,0.036034459
strategy_2,variation_2,2/13/2024,TCS,13:59:00,15:36:00,352.45,348.93,-0.009987232
strategy_2,variation_2,2/13/2024,TCS,12:09:00,12:23:00,1263.74,1270.88,0.005649896
strategy_2,variation_2,2/13/2024,RELIANCE,11:59:00,12:41:00,2038.31,1986.99,-0.025177721
strategy_2,variation_2,2/13/2024,ICICIBANK,11:01:00,12:09:00,651.88,653.82,0.002976008
strategy_2,variation_2,2/13/2024,ICICIBANK,9:47:00,10:07:00,911.83,942.84,0.034008532
strategy_2,variation_2,2/13/2024,TCS,13:29:00,13:48:00,1895.88,1923.29,0.014457666
strategy_2,variation_2,2/13/2024,TCS,10:47:00,12:29:00,801.66,805.78,0.005139336
strategy_2,variation_2,2/14/2024,HDFCBANK,12:12:00,13:22:00,1354.23,1352.78,-0.001070719
strategy_2,variation_2,2/14/2024,ICICIBANK,9:46:00,10:46:00,753.35,718.6,-0.046127298
strategy_2,variation_2,2/14/2024,RELIANCE,11:50:00,12:04:00,920.15,965.45,0.049231104
strategy_2,variation_2,2/14/2024,RELIANCE,12:13:00,12:58:00,689.51,676.12,-0.019419588
strategy_2,variation_2,2/14/2024,RELIANCE,10:04:00,10:36:00,1890.4,1803.36,-0.046043165
strategy_2,variation_2,2/14/2024,ICICIBANK,12:07:00,12:55:00,1548.98,1484.85,-0.041401438
strategy_2,variation_2,2/14/2024,ICICIBANK,11:32:00,13:06:00,1614.67,1693.89,0.049062657
strategy_2,variation_2,2/15/2024,TCS,13:38:00,14:26:00,951.58,928.49,-0.024264907
strategy_2,variation_2,2/15/2024,INFY,14:03:00,14:50:00,117.01,117.69,0.005811469
strategy_2,variation_2,2/15/2024,HDFCBANK,12:54:00,13:50:00,1301.43,1368.09,0.05122058
strategy_2,variation_2,2/15/2024,TCS,14:39:00,15:57:00,248.31,237.52,-0.043453747
strategy_2,variation_2,2/16/2024,INFY,11:19:00,12:38:00,1561.06,1534.61,-0.016943615
strategy_2,variation_2,2/16/2024,RELIANCE,11:37:00,12:28:00,1734.36,1801.72,0.038838534
strategy_2,variation_2,2/16/2024,TCS,10:25:00,11:34:00,782.48,747.94,-0.044141703
strategy_2,variation_2,2/16/2024,INFY,12:52:00,13:29:00,1731,1696.84,-0.019734258
strategy_2,variation_2,2/16/2024,TCS,13:24:00,14:24:00,887.85,884.53,-0.00373937
strategy_2,variation_2,2/16/2024,HDFCBANK,11:04:00,11:43:00,1017.08,996.06,-0.020667008
strategy_2,variation_2,2/16/2024,ICICIBANK,13:11:00,14:58:00,141.25,137.06,-0.029663717
strategy_2,variation_2,2/16/2024,RELIANCE,9:58:00,11:28:00,990.84,1031.01,0.040541359
strategy_2,variation_2,2/16/2024,RELIANCE,9:33:00,10:32:00,484.63,506.93,0.046014485
strategy_2,variation_2,2/17/2024,TCS,10:02:00,11:44:00,864.87,879.56,0.016985212
strategy_2,variation_2,2/17/2024,RELIANCE,13:22:00,13:49:00,433.6,419.6,-0.032287823
strategy_2,variation_2,2/17/2024,TCS,14:36:00,16:17:00,921.15,889.97,-0.033848993
strategy_2,variation_2,2/17/2024,ICICIBANK,14:17:00,15:12:00,453.8,444.38,-0.020758043
strategy_2,variation_2,2/17/2024,INFY,12:22:00,13:57:00,143.34,150.69,0.051276685
strategy_2,variation_2,2/17/2024,RELIANCE,11:51:00,13:00:00,1620.41,1592.77,-0.017057411
strategy_2,variation_2,2/17/2024,HDFCBANK,14:35:00,15:07:00,904.77,891.53,-0.014633553
strategy_2,variation_2,2/18/2024,INFY,11:38:00,12:55:00,592.09,607.61,0.026212231
strategy_2,variation_2,2/18/2024,TCS,10:32:00,11:38:00,1922.37,1916.36,-0.003126349
strategy_2,variation_2,2/18/2024,RELIANCE,14:58:00,15:52:00,1244.31,1289.37,0.036212841
strategy_2,variation_2,2/18/2024,RELIANCE,10:56:00,12:49:00,882.42,866.93,-0.017553999
strategy_2,variation_2,2/18/2024,RELIANCE,14:58:00,15:43:00,1521.41,1490.24,-0.020487574
strategy_2,variation_2,2/18/2024,HDFCBANK,14:06:00,14:25:00,886.31,870.68,-0.017634913
strategy_2,variation_2,2/19/2024,INFY,9:51:00,11:40:00,473.2,479.37,0.013038884
strategy_2,variation_2,2/19/2024,INFY,12:39:00,14:12:00,1447.74,1407.62,-0.027712158
strategy_2,variation_2,2/19/2024,HDFCBANK,13:34:00,15:04:00,1218.49,1181.63,-0.030250556
strategy_2,variation_2,2/20/2024,HDFCBANK,13:30:00,14:44:00,730.54,721.31,-0.01263449
strategy_2,variation_2,2/20/2024,TCS,11:50:00,12:34:00,826.87,863.45,0.044239119
strategy_2,variation_2,2/20/2024,ICICIBANK,14:04:00,14:29:00,1463.02,1524.48,0.042008995
strategy_2,variation_2,2/20/2024,HDFCBANK,14:35:00,14:58:00,420.02,437.08,0.040617113
strategy_2,variation_2,2/20/2024,HDFCBANK,14:17:00,15:11:00,1198.19,1238.92,0.033992939
strategy_2,variation_2,2/20/2024,TCS,13:55:00,14:05:00,1171.11,1147.17,-0.020442145
strategy_2,variation_2,2/20/2024,HDFCBANK,14:10:00,15:01:00,108.98,112.9,0.035969903
strategy_2,variation_2,2/20/2024,HDFCBANK,12:27:00,12:42:00,1481.28,1453.94,-0.01845701
strategy_2,variation_2,2/21/2024,INFY,12:58:00,13:40:00,1477.38,1506.03,0.019392438
strategy_2,variation_2,2/21/2024,HDFCBANK,10:43:00,11:47:00,945.38,937.43,-0.008409317
strategy_2,variation_2,2/21/2024,TCS,11:42:00,12:45:00,892.43,852.87,-0.044328407
