strategy,variation,date,symbol,entry time,exit time,entry price,exit price,pnl
strategy_1,variation_a,1/7/2024,INFY,10:49:00,11:09:00,218.56,218.35,-0.000960835
strategy_1,variation_a,1/8/2024,RELIANCE,10:04:00,11:26:00,816.23,843.02,0.032821631
strategy_1,variation_a,1/8/2024,HDFCBANK,10:22:00,11:26:00,516.33,510.06,-0.012143397
strategy_1,variation_a,1/8/2024,ICICIBANK,11:31:00,13:07:00,1314.16,1329.01,0.011299994
strategy_1,variation_a,1/8/2024,TCS,11:38:00,11:50:00,386.18,396.71,0.027267078
strategy_1,variation_a,1/8/2024,RELIANCE,10:39:00,11:24:00,1265.27,1272.6,0.00579323
strategy_1,variation_a,1/8/2024,TCS,12:49:00,14:20:00,1398.49,1461.01,0.044705361
strategy_1,variation_a,1/8/2024,TCS,12:35:00,12:55:00,1682.03,1642.33,-0.023602433
strategy_1,variation_a,1/8/2024,INFY,14:26:00,15:06:00,613.51,625.24,0.019119493
strategy_1,variation_a,1/9/2024,RELIANCE,11:38:00,13:30:00,625.67,657.63,0.051081241
strategy_1,variation_a,1/9/2024,INFY,11:38:00,12:40:00,1828.31,1838.91,0.005797704
strategy_1,variation_a,1/9/2024,HDFCBANK,10:45:00,12:28:00,231.8,226.34,-0.023554789
strategy_1,variation_a,1/9/2024,ICICIBANK,14:00:00,14:14:00,426.05,432.07,0.014129797
strategy_1,variation_a,1/9/2024,ICICIBANK,11:38:00,11:44:00,908.6,931.45,0.02514858
strategy_1,variation_a,1/9/2024,RELIANCE,10:59:00,11:19:00,488.76,485.58,-0.006506261
strategy_1,variation_a,1/9/2024,ICICIBANK,10:16:00,10:35:00,1844.74,1838.67,-0.003290437
strategy_1,variation_a,1/9/2024,INFY,13:41:00,15:02:00,1835.07,1807.81,-0.014855019
strategy_1,variation_a,1/10/2024,HDFCBANK,12:44:00,13:02:00,724.96,728.69,0.005145111
strategy_1,variation_a,1/10/2024,INFY,14:43:00,15:26:00,1253.48,1276,0.017965983
strategy_1,variation_a,1/10/2024,INFY,13:31:00,14:33:00,597.14,580.81,-0.027347021
strategy_1,variation_a,1/10/2024,ICICIBANK,10:19:00,10:26:00,142.64,149.77,0.049985979
strategy_1,variation_a,1/10/2024,HDFCBANK,12:31:00,14:10:00,980.92,954.51,-0.026923704
strategy_1,variation_a,1/11/2024,ICICIBANK,13:48:00,14:25:00,797.87,801.54,0.004599747
strategy_1,variation_a,1/11/2024,RELIANCE,13:43:00,15:01:00,730.33,750.8,0.028028426
strategy_1,variation_a,1/11/2024,TCS,13:46:00,14:36:00,529.88,548.22,0.03461161
strategy_1,variation_a,1/11/2024,HDFCBANK,14:25:00,14:40:00,792.77,775.78,-0.021431184
strategy_1,variation_a,1/11/2024,INFY,13:15:00,14:47:00,551.32,580.03,0.05207502
strategy_1,variation_a,1/11/2024,TCS,12:40:00,13:05:00,1635.78,1704.28,0.041876047
strategy_1,variation_a,1/12/2024,ICICIBANK,10:06:00,10:42:00,1281.92,1302.89,0.016358275
strategy_1,variation_a,1/12/2024,HDFCBANK,14:52:00,16:01:00,2004.34,1926.26,-0.038955467
strategy_1,variation_a,1/12/2024,ICICIBANK,12:36:00,13:17:00,1528.61,1594.06,0.042816677
strategy_1,variation_a,1/12/2024,HDFCBANK,11:45:00,13:13:00,990.51,1002.28,0.011882767
strategy_1,variation_a,1/12/2024,TCS,13:22:00,14:13:00,594.03,579.26,-0.024864064
strategy_1,variation_a,1/12/2024,HDFCBANK,12:10:00,13:04:00,1455.98,1468.02,0.008269344
strategy_1,variation_a,1/13/2024,TCS,11:13:00,12:19:00,284.4,291.51,0.025
strategy_1,variation_a,1/13/2024,TCS,11:50:00,12:12:00,1940.53,1884.23,-0.029012692
strategy_1,variation_a,1/13/2024,HDFCBANK,14:04:00,14:42:00,420.91,416.03,-0.011593927
strategy_1,variation_a,1/14/2024,ICICIBANK,14:12:00,14:25:00,1393.83,1450.26,0.040485569
strategy_1,variation_a,1/14/2024,ICICIBANK,11:52:00,13:28:00,1192.46,1199.84,0.006188887
strategy_1,variation_a,1/14/2024,RELIANCE,11:52:00,12:27:00,2031.31,1992.08,-0.01931266
strategy_1,variation_a,1/14/2024,INFY,10:35:00,11:54:00,486.28,504.63,0.037735461
strategy_1,variation_a,1/14/2024,RELIANCE,14:45:00,15:19:00,1615.45,1667.75,0.03237488
strategy_1,variation_a,1/14/2024,TCS,14:17:00,15:12:00,1290.91,1285.79,-0.003966194
strategy_1,variation_a,1/14/2024,INFY,9:38:00,10:22:00,1413.9,1427.81,0.009838037
strategy_1,variation_a,1/14/2024,INFY,13:20:00,14:53:00,1303.98,1358.98,0.042178561
strategy_1,variation_a,1/14/2024,HDFCBANK,13:18:00,14:48:00,1882.7,1931.26,0.025792744
strategy_1,variation_a,1/14/2024,TCS,9:32:00,11:04:00,289.68,297.86,0.028238056
strategy_1,variation_a,1/15/2024,ICICIBANK,12:39:00,13:45:00,1544.02,1591.83,0.030964625
strategy_1,variation_a,1/15/2024,ICICIBANK,14:14:00,14:47:00,689.58,666.91,-0.032875083
strategy_1,variation_a,1/15/2024,TCS,12:09:00,12:24:00,534.8,540.7,0.011032162
strategy_1,variation_a,1/16/2024,HDFCBANK,11:06:00,12:23:00,687.24,709.48,0.032361329
strategy_1,variation_a,1/16/2024,ICICIBANK,11:21:00,12:25:00,625.14,595.58,-0.047285408
strategy_1,variation_a,1/16/2024,RELIANCE,12:14:00,13:12:00,479.35,489.47,0.021111922
strategy_1,variation_a,1/16/2024,TCS,11:15:00,11:55:00,1448.86,1463.51,0.010111398
strategy_1,variation_a,1/16/2024,RELIANCE,13:32:00,15:11:00,706.29,680.65,-0.036302369
strategy_1,variation_a,1/16/2024,ICICIBANK,11:38:00,12:45:00,983.59,1022.18,0.039233827
strategy_1,variation_a,1/16/2024,RELIANCE,10:35:00,12:18:00,1343.6,1404.02,0.044968741
strategy_1,variation_a,1/17/2024,RELIANCE,12:21:00,13:57:00,971,992.89,0.022543769
strategy_1,variation_a,1/17/2024,HDFCBANK,10:31:00,11:59:00,1640.21,1670.27,0.018326922
strategy_1,variation_a,1/17/2024,ICICIBANK,14:56:00,16:29:00,1206.25,1224.59,0.015204145
strategy_1,variation_a,1/17/2024,HDFCBANK,11:21:00,12:12:00,924.61,899.02,-0.027676534
strategy_1,variation_a,1/17/2024,INFY,14:11:00,15:40:00,980.4,999.1,0.019073847
strategy_1,variation_a,1/17/2024,ICICIBANK,9:57:00,11:07:00,1645.22,1730.17,0.051634432
strategy_1,variation_a,1/18/2024,RELIANCE,14:23:00,16:06:00,820.84,854.61,0.041140783
strategy_1,variation_a,1/18/2024,HDFCBANK,13:00:00,13:26:00,734.51,731.4,-0.004234115
strategy_1,variation_a,1/19/2024,ICICIBANK,10:45:00,10:58:00,738.51,706.7,-0.043073215
strategy_1,variation_a,1/19/2024,ICICIBANK,9:49:00,10:50:00,1108.04,1093.89,-0.012770297
strategy_1,variation_a,1/19/2024,RELIANCE,13:01:00,14:42:00,1503.34,1498.87,-0.002973379
strategy_1,variation_a,1/19/2024,ICICIBANK,11:21:00,11:44:00,1198.29,1207.78,0.007919619
strategy_1,variation_a,1/19/2024,ICICIBANK,10:24:00,12:18:00,716.57,740.1,0.032836987
strategy_1,variation_a,1/19/2024,TCS,14:16:00,15:40:00,1698.89,1670.99,-0.016422488
strategy_1,variation_a,1/19/2024,ICICIBANK,10:37:00,12:11:00,770.77,740.73,-0.038974013
strategy_1,variation_a,1/19/2024,HDFCBANK,10:01:00,10:14:00,1627.7,1626.85,-0.000522209
strategy_1,variation_a,1/20/2024,TCS,11:44:00,12:55:00,1358.68,1349.46,-0.006785998
strategy_1,variation_a,1/20/2024,INFY,12:30:00,14:28:00,1838,1933.73,0.052083787
strategy_1,variation_a,1/20/2024,TCS,11:55:00,13:32:00,305,300.76,-0.013901639
strategy_1,variation_a,1/21/2024,HDFCBANK,9:34:00,11:00:00,608.99,629.32,0.033383143
strategy_1,variation_a,1/21/2024,RELIANCE,14:55:00,15:00:00,1099.34,1115.4,0.014608765
strategy_1,variation_a,1/21/2024,ICICIBANK,14:45:00,16:22:00,927.52,952.52,0.026953597
strategy_1,variation_a,1/21/2024,TCS,11:16:00,12:40:00,1383.15,1330.2,-0.038282182
strategy_1,variation_a,1/21/2024,ICICIBANK,13:53:00,15:39:00,1248.43,1226.34,-0.017694224
strategy_1,variation_a,1/21/2024,ICICIBANK,10:11:00,10:28:00,338.94,352.98,0.041423261
strategy_1,variation_a,1/21/2024,INFY,11:35:00,11:47:00,1530.36,1521.56,-0.005750281
strategy_1,variation_a,1/21/2024,TCS,12:51:00,13:33:00,403.79,417.08,0.032913148
strategy_1,variation_a,1/22/2024,RELIANCE,14:43:00,15:45:00,150.64,157.95,0.048526288
strategy_1,variation_a,1/22/2024,RELIANCE,13:36:00,14:47:00,562.47,570.69,0.014614113
strategy_1,variation_a,1/22/2024,TCS,10:29:00,11:37:00,1636.85,1584.88,-0.031750008
strategy_1,variation_a,1/22/2024,INFY,12:42:00,13:08:00,1221.61,1279.74,0.047584745
strategy_1,variation_a,1/22/2024,INFY,11:27:00,11:52:00,1731.59,1779.99,0.027951189
strategy_1,variation_a,1/23/2024,INFY,13:39:00,13:53:00,1976.98,1903.38,-0.0372285
strategy_1,variation_a,1/23/2024,TCS,14:32:00,16:06:00,1833.98,1899.84,0.03591097
strategy_1,variation_a,1/23/2024,INFY,11:38:00,13:10:00,673.95,664.05,-0.014689517
strategy_1,variation_a,1/23/2024,HDFCBANK,11:24:00,13:12:00,141.32,138.05,-0.023138975
strategy_1,variation_a,1/23/2024,HDFCBANK,13:25:00,15:05:00,439.08,437.11,-0.004486654
strategy_1,variation_a,1/23/2024,RELIANCE,12:25:00,12:51:00,1548.33,1502.33,-0.029709429
strategy_1,variation_a,1/24/2024,ICICIBANK,11:40:00,12:06:00,211.78,207.18,-0.021720654
strategy_1,variation_a,1/24/2024,INFY,14:54:00,16:36:00,1308.37,1303.71,-0.003561684
strategy_1,variation_a,1/24/2024,RELIANCE,13:35:00,14:01:00,1449.36,1491.89,0.029343986
strategy_1,variation_a,1/24/2024,RELIANCE,12:01:00,12:22:00,1962.89,1917.35,-0.023200485
strategy_1,variation_a,1/24/2024,INFY,13:16:00,13:46:00,836.53,843.9,0.008810204
strategy_1,variation_a,1/25/2024,ICICIBANK,10:37:00,10:51:00,1599.18,1599.43,0.00015633
strategy_1,variation_a,1/25/2024,ICICIBANK,10:59:00,12:18:00,1847.26,1853.62,0.003442937
strategy_1,variation_a,1/25/2024,RELIANCE,14:21:00,15:40:00,797.24,822.14,0.031232753
strategy_1,variation_a,1/25/2024,TCS,13:42:00,14:40:00,703.48,696.08,-0.010519133
strategy_1,variation_a,1/25/2024,TCS,13:37:00,13:44:00,1834.59,1827.52,-0.003853722
strategy_1,variation_a,1/26/2024,ICICIBANK,12:05:00,14:03:00,1316.91,1360.72,0.03326727
strategy_1,variation_a,1/26/2024,TCS,14:57:00,15:49:00,1780.44,1709.62,-0.039776684
strategy_1,variation_a,1/26/2024,RELIANCE,12:45:00,13:23:00,733.9,716.88,-0.02319117
strategy_1,variation_a,1/27/2024,RELIANCE,11:31:00,12:41:00,243.99,254.56,0.043321448
strategy_1,variation_a,1/27/2024,HDFCBANK,12:06:00,12:48:00,1561.23,1529.57,-0.020278883
strategy_1,variation_a,1/27/2024,ICICIBANK,14:18:00,15:30:00,1213.83,1182.79,-0.02557195
strategy_1,variation_a,1/27/2024,HDFCBANK,11:22:00,13:11:00,1269.21,1300.45,0.024613736
strategy_1,variation_a,1/27/2024,RELIANCE,10:35:00,11:20:00,816.14,812.99,-0.003859632
strategy_1,variation_a,1/28/2024,INFY,12:51:00,13:34:00,691.41,711.95,0.029707409
strategy_1,variation_a,1/28/2024,TCS,12:52:00,13:30:00,829.9,834.06,0.005012652
strategy_1,variation_a,1/28/2024,INFY,10:20:00,12:11:00,887.43,883.05,-0.004935601
strategy_1,variation_a,1/29/2024,INFY,10:24:00,12:11:00,1496.31,1531.17,0.023297311
strategy_1,variation_a,1/29/2024,HDFCBANK,9:33:00,10:58:00,304.59,294.17,-0.034209922
strategy_1,variation_a,1/29/2024,TCS,9:30:00,10:09:00,1000.8,959.18,-0.041586731
strategy_1,variation_a,1/29/2024,HDFCBANK,13:02:00,14:25:00,287.32,274.55,-0.044445218
strategy_1,variation_a,1/29/2024,ICICIBANK,9:59:00,10:42:00,1241.76,1196.63,-0.036343577
strategy_1,variation_a,1/30/2024,ICICIBANK,14:23:00,14:29:00,431.37,445.47,0.032686557
strategy_1,variation_a,1/30/2024,INFY,11:56:00,12:17:00,852.06,857.76,0.00668967
strategy_1,variation_a,1/30/2024,HDFCBANK,13:36:00,15:26:00,1816.64,1738.49,-0.04301898
strategy_1,variation_a,1/30/2024,ICICIBANK,10:34:00,12:12:00,106.01,106.36,0.003301575
strategy_1,variation_a,1/30/2024,RELIANCE,14:53:00,15:15:00,518.95,543.85,0.047981501
strategy_1,variation_a,1/30/2024,ICICIBANK,10:08:00,10:43:00,102.7,102.13,-0.005550146
strategy_1,variation_a,1/30/2024,TCS,11:25:00,11:37:00,1153.43,1202.9,0.042889469
strategy_1,variation_a,1/30/2024,INFY,11:43:00,12:54:00,1569.79,1601.06,0.019919862
strategy_1,variation_a,1/30/2024,TCS,13:09:00,13:20:00,592.39,569.26,-0.039045224
strategy_1,variation_a,1/30/2024,INFY,13:58:00,14:36:00,431.17,415.31,-0.036783635
strategy_1,variation_a,1/31/2024,HDFCBANK,14:04:00,15:09:00,834.96,818.18,-0.020096771
strategy_1,variation_a,1/31/2024,ICICIBANK,10:20:00,10:53:00,308.22,298.07,-0.032931023
strategy_1,variation_a,1/31/2024,ICICIBANK,11:43:00,13:18:00,1247.49,1235.08,-0.009947976
strategy_1,variation_a,1/31/2024,HDFCBANK,9:52:00,10:38:00,339.16,344.85,0.016776743
strategy_1,variation_a,1/31/2024,HDFCBANK,10:25:00,11:48:00,1917.63,1968.99,0.02678306
strategy_1,variation_a,1/31/2024,ICICIBANK,12:37:00,13:41:00,721.73,712.01,-0.01346764
strategy_1,variation_a,1/31/2024,ICICIBANK,12:41:00,13:04:00,903.37,936.38,0.036540952
strategy_1,variation_a,2/1/2024,ICICIBANK,11:05:00,12:37:00,1416.16,1435.74,0.013826121
strategy_1,variation_a,2/1/2024,INFY,10:03:00,11:39:00,581.31,610.48,0.050179766
strategy_1,variation_a,2/1/2024,ICICIBANK,13:16:00,15:02:00,1315.4,1283.58,-0.02419036
strategy_1,variation_a,2/1/2024,RELIANCE,11:37:00,13:17:00,1282.8,1229.15,-0.041822576
strategy_1,variation_a,2/1/2024,RELIANCE,12:25:00,14:16:00,715.76,695.01,-0.028990164
strategy_1,variation_a,2/2/2024,TCS,10:17:00,10:44:00,1393.54,1370.8,-0.016318154
strategy_1,variation_a,2/2/2024,HDFCBANK,11:37:00,12:20:00,1811.65,1879.79,0.037612122
strategy_1,variation_a,2/2/2024,TCS,11:59:00,12:24:00,380.51,390.43,0.026070274
strategy_1,variation_a,2/2/2024,HDFCBANK,13:51:00,15:23:00,1640.7,1615.11,-0.015597001
strategy_1,variation_a,2/2/2024,TCS,11:11:00,11:56:00,174.94,175.28,0.001943523
strategy_1,variation_a,2/2/2024,RELIANCE,9:36:00,10:50:00,1723.15,1809.68,0.050216174
strategy_1,variation_a,2/2/2024,ICICIBANK,13:09:00,13:14:00,161.2,163.43,0.013833747
strategy_1,variation_a,2/3/2024,RELIANCE,11:27:00,11:34:00,1126.64,1088.31,-0.034021515
strategy_1,variation_a,2/3/2024,INFY,9:46:00,10:27:00,1381.81,1337.7,-0.0319219
strategy_1,variation_a,2/4/2024,HDFCBANK,10:02:00,10:39:00,1693.92,1641.29,-0.031069944
strategy_1,variation_a,2/4/2024,ICICIBANK,13:04:00,14:29:00,1330.45,1345.87,0.011590064
strategy_1,variation_a,2/4/2024,INFY,11:05:00,12:37:00,1524.68,1472.31,-0.034348191
strategy_1,variation_a,2/4/2024,HDFCBANK,12:27:00,13:53:00,1373.21,1422.44,0.035850307
strategy_1,variation_a,2/4/2024,HDFCBANK,11:11:00,12:45:00,1175.12,1215.42,0.03429437
strategy_1,variation_a,2/5/2024,INFY,13:46:00,13:58:00,1473.68,1521.69,0.032578307
strategy_1,variation_a,2/5/2024,ICICIBANK,14:21:00,14:51:00,569.49,578.42,0.015680697
strategy_1,variation_a,2/5/2024,RELIANCE,12:31:00,14:02:00,1918.02,1849.6,-0.035672204
strategy_1,variation_a,2/5/2024,ICICIBANK,13:28:00,13:52:00,421.76,407.83,-0.033028263
strategy_1,variation_a,2/5/2024,INFY,10:53:00,12:05:00,273.75,265.37,-0.030611872
strategy_1,variation_a,2/5/2024,ICICIBANK,13:21:00,15:06:00,1743.53,1798.96,0.031791825
strategy_1,variation_a,2/5/2024,TCS,11:49:00,13:24:00,1981.93,1961.94,-0.010086128
strategy_1,variation_a,2/5/2024,RELIANCE,10:55:00,12:45:00,1474.04,1545.88,0.048736805
strategy_1,variation_a,2/6/2024,TCS,13:45:00,15:23:00,817.74,789.24,-0.034852153
strategy_1,variation_a,2/6/2024,INFY,12:24:00,14:09:00,1145.05,1113.67,-0.027404917
strategy_1,variation_a,2/6/2024,ICICIBANK,14:29:00,16:13:00,1288.26,1255.02,-0.025802245
strategy_1,variation_a,2/6/2024,TCS,10:37:00,11:31:00,1543.07,1490.72,-0.033925875
strategy_1,variation_a,2/6/2024,RELIANCE,14:43:00,15:08:00,596.47,587.41,-0.015189364
strategy_1,variation_a,2/7/2024,ICICIBANK,10:10:00,11:16:00,282.34,285.05,0.009598357
strategy_1,variation_a,2/7/2024,TCS,13:15:00,13:33:00,314.71,323.53,0.028025802
strategy_1,variation_a,2/7/2024,RELIANCE,10:51:00,11:40:00,854.29,823.18,-0.036416205
strategy_1,variation_a,2/8/2024,TCS,9:30:00,9:37:00,1264.25,1208.4,-0.044176389
strategy_1,variation_a,2/8/2024,ICICIBANK,13:21:00,15:04:00,1884.01,1903.68,0.010440497
strategy_1,variation_a,2/8/2024,HDFCBANK,11:12:00,11:33:00,1317.25,1335.32,0.013717973
strategy_1,variation_a,2/8/2024,HDFCBANK,14:31:00,15:04:00,1542.38,1557.66,0.009906767
strategy_1,variation_a,2/8/2024,TCS,13:32:00,15:31:00,630.32,639.32,0.014278462
strategy_1,variation_a,2/8/2024,TCS,12:51:00,14:24:00,285.01,281.52,-0.012245184
strategy_1,variation_a,2/8/2024,TCS,11:38:00,12:06:00,1525.53,1486.07,-0.02586642
strategy_1,variation_a,2/8/2024,RELIANCE,10:55:00,12:15:00,218.59,218.32,-0.001235189
strategy_1,variation_a,2/8/2024,HDFCBANK,12:50:00,13:14:00,549.56,531.64,-0.032607905
strategy_1,variation_a,2/9/2024,TCS,9:46:00,9:51:00,1061.05,1041.43,-0.018491117
strategy_1,variation_a,2/9/2024,RELIANCE,14:02:00,15:47:00,1244.34,1268.92,0.019753444
strategy_1,variation_a,2/9/2024,INFY,10:27:00,10:59:00,1492.74,1566.82,0.049626861
strategy_1,variation_a,2/10/2024,TCS,12:06:00,12:25:00,393.96,414.01,0.050893492
strategy_1,variation_a,2/10/2024,HDFCBANK,9:57:00,10:08:00,1706.4,1715.07,0.005080872
strategy_1,variation_a,2/10/2024,RELIANCE,12:53:00,13:05:00,1923.78,1899.97,-0.012376675
strategy_1,variation_a,2/10/2024,TCS,13:30:00,14:49:00,1909.69,1983.39,0.038592651
strategy_1,variation_a,2/10/2024,HDFCBANK,13:06:00,14:12:00,1770.01,1802.05,0.018101593
strategy_1,variation_a,2/10/2024,INFY,14:36:00,15:27:00,468.66,463.39,-0.011244826
strategy_1,variation_a,2/11/2024,TCS,10:58:00,11:20:00,1641.49,1651.54,0.006122486
strategy_1,variation_a,2/11/2024,ICICIBANK,9:54:00,10:37:00,233.96,244.27,0.044067362
strategy_1,variation_a,2/11/2024,ICICIBANK,9:43:00,11:05:00,1064.63,1073.97,0.008773001
strategy_1,variation_a,2/11/2024,ICICIBANK,10:41:00,11:09:00,751.2,771.5,0.027023429
strategy_1,variation_a,2/11/2024,TCS,12:03:00,13:55:00,1616.52,1596.65,-0.012291837
strategy_1,variation_a,2/11/2024,ICICIBANK,14:45:00,16:13:00,1121.12,1159.86,0.034554731
strategy_1,variation_a,2/12/2024,HDFCBANK,9:58:00,10:38:00,1910.12,1891.42,-0.009789961
strategy_1,variation_a,2/12/2024,ICICIBANK,13:29:00,14:48:00,235.08,244.14,0.038540071
strategy_1,variation_a,2/12/2024,RELIANCE,11:23:00,12:49:00,1320.91,1273.91,-0.035581531
strategy_1,variation_a,2/13/2024,RELIANCE,13:03:00,14:38:00,1152.71,1166.36,0.01184166
strategy_1,variation_a,2/13/2024,INFY,14:14:00,14:31:00,501.49,507.72,0.01242298
strategy_1,variation_a,2/13/2024,INFY,12:22:00,12:58:00,1135.91,1156.41,0.018047204
strategy_1,variation_a,2/13/2024,ICICIBANK,11:11:00,12:53:00,290.39,295.88,0.01890561
strategy_1,variation_a,2/13/2024,ICICIBANK,14:34:00,16:22:00,1336.25,1309.22,-0.020228251
strategy_1,variation_a,2/13/2024,INFY,14:41:00,15:13:00,1752.14,1742.01,-0.005781501
strategy_1,variation_a,2/13/2024,INFY,12:22:00,14:12:00,297.79,313.38,0.052352329
strategy_1,variation_a,2/13/2024,INFY,10:27:00,10:34:00,440.96,461.62,0.046852322
strategy_1,variation_a,2/13/2024,RELIANCE,13:47:00,15:33:00,1186.54,1159.79,-0.022544541
strategy_1,variation_a,2/13/2024,RELIANCE,14:17:00,15:12:00,1811.19,1785.16,-0.014371767
strategy_1,variation_a,2/13/2024,INFY,14:58:00,15:47:00,1642.83,1720.87,0.047503394
strategy_1,variation_a,2/14/2024,HDFCBANK,9:49:00,10:58:00,232.37,234.79,0.010414425
strategy_1,variation_a,2/14/2024,RELIANCE,14:29:00,14:38:00,447.35,455.38,0.017950151
strategy_1,variation_a,2/14/2024,INFY,14:15:00,14:35:00,1122.25,1173.2,0.045399866
strategy_1,variation_a,2/14/2024,ICICIBANK,13:13:00,14:19:00,1265.36,1225.57,-0.031445597
strategy_1,variation_a,2/14/2024,INFY,12:30:00,13:16:00,307.07,301.08,-0.019506953
strategy_1,variation_a,2/14/2024,INFY,14:37:00,16:01:00,1929.58,1885.66,-0.02276143
strategy_1,variation_a,2/14/2024,ICICIBANK,12:09:00,12:49:00,786.82,805.68,0.023969904
strategy_1,variation_a,2/14/2024,ICICIBANK,9:49:00,10:10:00,1215.26,1217.58,0.001909056
strategy_1,variation_a,2/14/2024,HDFCBANK,12:10:00,12:31:00,1310.85,1311.35,0.000381432
strategy_1,variation_a,2/15/2024,INFY,12:30:00,14:09:00,1999.04,1930.88,-0.034096366
strategy_1,variation_a,2/15/2024,ICICIBANK,10:03:00,10:56:00,1076.61,1056.49,-0.01868829
strategy_1,variation_a,2/15/2024,TCS,10:33:00,10:39:00,425.84,415.94,-0.023248168
strategy_1,variation_a,2/15/2024,HDFCBANK,9:44:00,10:13:00,103.35,102.34,-0.009772617
strategy_1,variation_a,2/15/2024,TCS,10:07:00,10:25:00,1750.8,1742.67,-0.004643592
strategy_1,variation_a,2/16/2024,HDFCBANK,11:40:00,11:45:00,1432.45,1471.29,0.027114384
strategy_1,variation_a,2/16/2024,HDFCBANK,12:00:00,13:10:00,570.98,582.91,0.020893902
